mode,model_name,dataset,prefix_tokens,branches,variant,attention_backend,offload,dp_replicas,tp_size,agentrix_git_commit,agentrix_git_dirty,vllm_git_commit,vllm_git_dirty,num_gpu_blocks_override,use_flashinfer_sampler,prefix_aware_policy,fanout_admission_window,offload_cpu_gib,max_dataset_records,full_dataset,dataset_records,batches,requests,common_requests,branch_requests,input_tokens,output_tokens,common_input_tokens,common_output_tokens,branch_input_tokens,branch_output_tokens,request_throughput_per_s,input_throughput_tokens_per_s,output_throughput_tokens_per_s,total_throughput_tokens_per_s,branch_output_throughput_tokens_per_s,latency_ms_mean,latency_ms_p50,latency_ms_p95,latency_ms_p99,ttft_ms_mean,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,tpot_ms_mean,tpot_ms_p50,tpot_ms_p95,tpot_ms_p99,branch_latency_ms_mean,branch_latency_ms_p50,branch_latency_ms_p95,branch_latency_ms_p99,branch_ttft_ms_mean,branch_ttft_ms_p50,branch_ttft_ms_p95,branch_ttft_ms_p99,branch_tpot_ms_mean,branch_tpot_ms_p50,branch_tpot_ms_p95,branch_tpot_ms_p99,logical_kv_read_tokens,logical_kv_read_saved_tokens,logical_kv_read_reduction_percent,gpu_kv_cache_capacity_gib,peak_gpu_kv_cache_usage_percent,estimated_peak_gpu_kv_gib,cpu_kv_cache_capacity_gib,peak_cpu_kv_cache_occupancy_percent,estimated_peak_cpu_kv_gib,estimated_peak_total_kv_gib,mean_gpu_compute_utilization_percent,mean_gpu_memory_bandwidth_utilization_percent,kv_offload_load_gib,kv_offload_load_operations,kv_offload_load_average_mib,kv_offload_store_gib,kv_offload_store_operations,kv_offload_store_average_mib,output_exact_match_percent,output_token_f1_percent,output_text_similarity_percent,repeat_exact_match_percent,repeat_token_f1_percent,repeat_text_similarity_percent,dp_routed_requests,dp_affinity_routes,dp_affinity_route_percent,dp_average_route_us,dp_rank_routes,baseline_variant,output_throughput_change_percent,peak_gpu_kv_reduction_vs_baseline_percent,peak_total_kv_reduction_vs_baseline_percent,kv_offload_load_reduction_vs_baseline_percent
dp,qwen3-8b,agentboard,16384,32,fork_prefix_aware_dp,FORK_ATTN,none,2,1,a6db65e6aa68339fe4e927b0910aba1015b0a4cd,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,3852,False,True,16,8.0,,True,9,3,297,9,288,5094458,19008,151356,576,4943102,18432,8.792580940570437,150819.64415264843,562.725180196508,151382.36933284494,545.6729020087349,6592.138025194708,6786.907270550728,9773.727867752314,9925.270639806986,2634.6929130530116,2391.628909856081,6352.923426777124,7350.586566478015,62.816589081614225,59.455492193736724,111.73447235709145,116.49882542945089,6666.573836636316,6824.202571064234,9774.148480035365,9925.945384018123,2634.5578901883628,2393.43024417758,6353.855226188898,7351.582251414657,64.00025311822147,60.65229276224734,111.74501923932915,116.51162361637468,253746.0,4689164.0,94.86646530080459,16.927734375,83.92625292131915,14.206813165411583,0.0,,0.0,14.206813165411583,75.31060606060606,23.204545454545453,0.0,0,0.0,0.0,0,0.0,,,,,,,297,286,96.29629629629629,1423.3,"[154, 143]",flash_dp,18.754665568394245,13.501940318479836,13.501940318479836,
dp,qwen3-8b,appworld,8192,8,flash_dp,FLASH_ATTN,none,2,1,a6db65e6aa68339fe4e927b0910aba1015b0a4cd,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,3852,False,False,0,8.0,,True,13,4,117,13,104,1003954,7488,107586,832,896368,6656,6.589816920514349,56545.92356083814,421.74828291291834,56967.671843751064,374.88736258926076,2175.426637387683,1871.832150965929,3091.2721402943134,3116.3068029284477,968.065925834016,699.7337676584721,1933.528783917427,1949.0404000878334,19.1644557389471,19.30177507419435,23.056460822385457,29.60667172831205,2176.8074912878756,1858.4405053406954,3091.2940979003906,3117.035112120211,943.4570506788217,665.4696427285671,1934.404095262289,1949.2894615232944,19.576991120778636,19.30464975654133,23.11208438246496,30.56921552511907,896304.0,0.0,0.0,16.927734375,33.29005453129057,5.635252004349519,0.0,,0.0,5.635252004349519,85.98529411764706,42.0,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_dp,0.0,0.0,0.0,
dp,qwen3-8b,appworld,8192,8,fork_dp,FORK_ATTN,none,2,1,a6db65e6aa68339fe4e927b0910aba1015b0a4cd,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,3852,False,False,0,8.0,,True,13,4,117,13,104,1003962,7488,107586,832,896376,6656,5.7435696306320265,49284.83464537257,367.5884563604497,49652.42310173302,326.74529454262193,2767.270469194294,3120.737761259079,3169.9028223752975,3200.2261579036713,1520.8629032230785,1829.2837478220463,1980.551165342331,1994.7410906851292,19.784247078908184,19.075168385392143,26.59866591058082,33.21380582120684,2817.841020663484,3128.7004202604294,3172.133362106979,3203.078346326947,1562.6512054855434,1849.551709368825,1981.0012163594365,1995.9188624843955,19.92364785996731,19.084056307162555,30.237416384948563,33.33749483147311,72213.0,824099.0,91.94331884433099,16.927734375,33.43287457803168,5.6594282024961045,0.0,,0.0,5.6594282024961045,81.64102564102564,35.794871794871796,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_dp,-12.841742040631246,-0.42901716068642415,-0.42901716068642415,
dp,qwen3-8b,appworld,8192,8,fork_prefix_aware_dp,FORK_ATTN,none,2,1,a6db65e6aa68339fe4e927b0910aba1015b0a4cd,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,3852,False,True,16,8.0,,True,13,4,117,13,104,1003962,7488,107586,832,896376,6656,6.509932044940622,55860.89227096305,416.6356508761998,56277.527921839246,370.34280077884426,2112.9268253078826,2016.8455578386784,2628.678211569786,2652.7496160566807,809.2662473328603,712.8820084035397,1441.783155500889,1523.180522620678,20.69302504722258,20.634022910916617,24.428013948694108,30.43393375381593,2080.0114359635,2001.2598969042301,2627.4561055004597,2643.605788052082,761.8515813866487,684.9387995898724,1381.982127204537,1420.540346801281,20.923172294870657,20.64236102714425,24.16207217093971,31.203809356878665,72213.0,824099.0,91.94331884433099,16.927734375,33.19916904700078,5.61986715098351,0.0,,0.0,5.61986715098351,78.23529411764706,39.14705882352941,0.0,0,0.0,0.0,0,0.0,,,,,,,117,103,88.03418803418803,1256.6,"[63, 54]",flash_dp,-1.2122472678268574,0.2730109204368211,0.2730109204368211,
dp,qwen3-8b,appworld,8192,16,flash_dp,FLASH_ATTN,none,2,1,a6db65e6aa68339fe4e927b0910aba1015b0a4cd,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,3852,False,False,0,8.0,,True,13,4,221,13,208,1900632,14144,107586,832,1793046,13312,9.84965232527446,84708.43619136221,630.3777488175655,85338.81394017978,593.2967047694734,3491.8787814002503,3878.2639019191265,4298.446290194988,4308.819351345301,1730.4812279525656,1591.7182639241219,2749.27319213748,2768.1024961173534,27.95869132456642,27.231967579277736,52.60190746140859,55.74244085758451,3574.569362430618,3882.4491668492556,4298.533263429999,4309.168391078711,1765.4564399093103,1957.6731268316507,2751.9639916718006,2768.171301782131,28.716078135258858,27.400622765223186,52.81091697868847,55.746972622379424,1792918.0,0.0,0.0,16.927734375,65.51545053232927,11.090281440697222,0.0,,0.0,11.090281440697222,89.18604651162791,35.406976744186046,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_dp,0.0,0.0,0.0,
dp,qwen3-8b,appworld,8192,16,fork_dp,FORK_ATTN,none,2,1,a6db65e6aa68339fe4e927b0910aba1015b0a4cd,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,3852,False,False,0,8.0,,True,13,4,221,13,208,1900648,14144,107586,832,1793062,13312,9.147741440226831,78672.56322572056,585.4554521745172,79258.01867789507,551.0168961642514,3493.2263664294424,3745.2282533049583,4001.0614581406116,4018.9330250024796,1854.8372227917698,2109.3545369803905,2390.016619116068,2458.3314307034016,26.006176883137655,25.354780729800936,41.401800122999006,42.292321390575836,3557.9266939133117,3760.497299954295,4001.5242386609316,4018.9688811823726,1892.7016774586473,2122.1678145229816,2390.531862527132,2460.0476747751236,26.432143118328007,25.390853868826987,41.40676818492393,42.29383512030519,111771.0,1681179.0,93.76608382832762,16.927734375,66.21656712542196,11.208964595235003,0.0,,0.0,11.208964595235003,76.35106382978724,33.0531914893617,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_dp,-7.126250367705959,-1.0701545778834565,-1.0701545778834565,
dp,qwen3-8b,appworld,8192,16,fork_prefix_aware_dp,FORK_ATTN,none,2,1,a6db65e6aa68339fe4e927b0910aba1015b0a4cd,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,3852,False,True,16,8.0,,True,13,4,221,13,208,1900648,14144,107586,832,1793062,13312,10.971544989122275,94357.6698664492,702.1788793038256,95059.84874575303,660.874239344777,2608.583591119871,2720.1834991574287,2824.6690817177296,2838.114684820175,892.9393135382039,911.4158563315868,1437.9171542823315,1492.8415209054947,27.23244885050265,27.420568738191847,33.52546620936621,34.92046043513313,2625.108138228265,2731.138965114951,2825.081331655383,2838.3351020887494,876.1421635997697,891.3959451019764,1376.0465508326888,1461.76296107471,27.76136467664279,28.267330445704005,33.54553086535325,34.94005108873049,111771.0,1681179.0,93.76608382832762,16.927734375,38.63931446377564,6.540760516748897,0.0,,0.0,6.540760516748897,75.51282051282051,36.61538461538461,0.0,0,0.0,0.0,0,0.0,,,,,,,221,206,93.21266968325791,893.1,"[118, 103]",flash_dp,11.390175275212604,41.02259215219976,41.02259215219976,
dp,qwen3-8b,appworld,8192,32,flash_dp,FLASH_ATTN,none,2,1,a6db65e6aa68339fe4e927b0910aba1015b0a4cd,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,3852,False,False,0,8.0,,True,13,4,429,13,416,3694297,27456,107586,832,3586711,26624,14.367284279084648,123722.64617801768,919.5061938614175,124642.1523718791,891.642369805011,5590.799484844808,5934.6829280257225,6320.922856032848,6395.240321904421,2259.8625549781714,2399.9482207000256,3139.653939753771,3831.034205853939,52.87201475978789,54.145861239660356,73.24679026764541,74.99889947119213,5697.977653364293,5938.754566013813,6321.998394094408,6395.8088064566255,2294.1009406752596,2413.057694211602,3150.8515113964677,3831.515369936824,54.02978909030211,54.308354233702026,74.00688616233685,74.99892936635112,3586455.0,0.0,0.0,16.927734375,77.64217086471047,13.14306044696183,0.0,,0.0,13.14306044696183,89.19827586206897,25.775862068965516,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_dp,0.0,0.0,0.0,
dp,qwen3-8b,appworld,8192,32,fork_dp,FORK_ATTN,none,2,1,a6db65e6aa68339fe4e927b0910aba1015b0a4cd,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,3852,False,False,0,8.0,,True,13,4,429,13,416,3694329,27456,107586,832,3586743,26624,14.763728396939763,127137.69222596288,944.8786174041448,128082.57084336702,916.2459320282617,4994.007884084067,5223.946303129196,5645.468670129776,5663.047315478325,2462.9078695424646,2709.625404328108,3408.1476703286176,3539.152738749981,40.17619070700956,38.99490484406078,69.26670516767199,72.50657624905071,5076.41079586644,5226.595843210816,5646.291637793183,5663.357191346586,2503.2418372485645,2727.679232135415,3421.7253429815173,3539.565799385309,40.84395172409326,41.28712105254333,69.26812933728336,72.50832959359127,191148.0,3395339.0,94.67032781660717,16.927734375,78.01869644248247,13.206797696621006,0.0,,0.0,13.206797696621006,77.85714285714286,30.25,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_dp,2.7593531954556174,-0.4849498327758981,-0.4849498327758981,
dp,qwen3-8b,appworld,8192,32,fork_prefix_aware_dp,FORK_ATTN,none,2,1,a6db65e6aa68339fe4e927b0910aba1015b0a4cd,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,3852,False,True,16,8.0,,True,13,4,429,13,416,3694329,27456,107586,832,3586743,26624,13.297068600884,114507.566776772,851.012390456576,115358.57916722857,825.2241362003161,4760.28770605202,4854.791849851608,6033.443164825439,6141.134161055088,1902.0682507062154,1818.5430020093918,3510.400589555502,4754.2511139810085,45.368562783266746,46.66897163741172,69.74557513991992,71.15241018789156,4819.944523489819,4859.76985283196,6035.766092129052,6143.133339099587,1916.5129865734623,1829.8100810498,3512.718914076686,4754.594668187201,46.0862148716882,47.24979572116383,69.75116221500295,71.21275077973094,191148.0,3395339.0,94.67032781660717,16.927734375,67.38509478057648,11.406769852797975,0.0,,0.0,11.406769852797975,68.11111111111111,27.07936507936508,0.0,0,0.0,0.0,0,0.0,,,,,,,429,410,95.57109557109557,918.6,"[225, 204]",flash_dp,-7.448976838014045,13.210702341137129,13.210702341137129,
dp,qwen3-8b,appworld,16384,8,flash_dp,FLASH_ATTN,none,2,1,a6db65e6aa68339fe4e927b0910aba1015b0a4cd,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,3852,False,False,0,8.0,,True,13,4,117,13,104,1971513,7488,215089,832,1756424,6656,2.6215801543646977,44175.03722112828,167.78112987934065,44342.81835100762,149.13878211496947,5724.139869881746,5542.301364243031,9674.507817626001,11617.099501937628,4105.340921312061,3839.080046862364,8192.920861393215,10563.60525354743,25.69522140586802,24.0447668447381,49.00456651572197,69.4224876567485,5928.231861084127,5549.365170300007,9962.991238757966,11617.754358239472,4294.543843823843,3863.8377748429775,8430.604445561765,10564.543723762035,25.931555829528307,24.0503495174741,49.23060743345154,70.01169795613913,1756392.0,0.0,0.0,16.927734375,83.69254739028824,14.167252113898988,0.0,,0.0,14.167252113898988,87.0284090909091,32.82386363636363,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_dp,0.0,0.0,0.0,
dp,qwen3-8b,appworld,16384,8,fork_dp,FORK_ATTN,none,2,1,a6db65e6aa68339fe4e927b0910aba1015b0a4cd,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,3852,False,False,0,8.0,,True,13,4,117,13,104,1971513,7488,215089,832,1756424,6656,2.858321752097351,48164.26061916842,182.93259213423048,48347.19321130265,162.60674856376042,4520.161159527607,3735.065996646881,9912.182117253542,11456.239281892778,2756.8307178906907,2023.6910693347454,8028.2734505832195,10090.855154097082,27.98937208947487,24.038139257639173,50.892033889180134,71.87426071081842,4558.868916239589,3470.1182302087545,9914.02996070683,11466.049862802029,2784.36418916457,2020.5256454646587,8030.000766925514,10197.02201154083,28.166741699603488,24.12688610927453,51.13063004340916,71.92446858104732,116099.0,1640301.0,93.38994534274653,16.927734375,83.97818748377045,14.215604510192158,0.0,,0.0,14.215604510192158,79.86875,30.74375,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_dp,9.03049244321215,-0.3412969283276424,-0.3412969283276424,
