mode,model_name,dataset,prefix_tokens,branches,variant,attention_backend,offload,dp_replicas,tp_size,agentrix_git_commit,agentrix_git_dirty,vllm_git_commit,vllm_git_dirty,num_gpu_blocks_override,use_flashinfer_sampler,prefix_aware_policy,fanout_admission_window,offload_cpu_gib,max_dataset_records,full_dataset,dataset_records,batches,requests,common_requests,branch_requests,input_tokens,output_tokens,common_input_tokens,common_output_tokens,branch_input_tokens,branch_output_tokens,request_throughput_per_s,input_throughput_tokens_per_s,output_throughput_tokens_per_s,total_throughput_tokens_per_s,branch_output_throughput_tokens_per_s,latency_ms_mean,latency_ms_p50,latency_ms_p95,latency_ms_p99,ttft_ms_mean,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,tpot_ms_mean,tpot_ms_p50,tpot_ms_p95,tpot_ms_p99,branch_latency_ms_mean,branch_latency_ms_p50,branch_latency_ms_p95,branch_latency_ms_p99,branch_ttft_ms_mean,branch_ttft_ms_p50,branch_ttft_ms_p95,branch_ttft_ms_p99,branch_tpot_ms_mean,branch_tpot_ms_p50,branch_tpot_ms_p95,branch_tpot_ms_p99,logical_kv_read_tokens,logical_kv_read_saved_tokens,logical_kv_read_reduction_percent,gpu_kv_cache_capacity_gib,peak_gpu_kv_cache_usage_percent,estimated_peak_gpu_kv_gib,cpu_kv_cache_capacity_gib,peak_cpu_kv_cache_occupancy_percent,estimated_peak_cpu_kv_gib,estimated_peak_total_kv_gib,mean_gpu_compute_utilization_percent,mean_gpu_memory_bandwidth_utilization_percent,kv_offload_load_gib,kv_offload_load_operations,kv_offload_load_average_mib,kv_offload_store_gib,kv_offload_store_operations,kv_offload_store_average_mib,output_exact_match_percent,output_token_f1_percent,output_text_similarity_percent,repeat_exact_match_percent,repeat_token_f1_percent,repeat_text_similarity_percent,dp_routed_requests,dp_affinity_routes,dp_affinity_route_percent,dp_average_route_us,dp_rank_routes,baseline_variant,output_throughput_change_percent,peak_gpu_kv_reduction_vs_baseline_percent,peak_total_kv_reduction_vs_baseline_percent,kv_offload_load_reduction_vs_baseline_percent
single_gpu,llama3.2-1b,agencybench,16384,16,flash_no_offload,FLASH_ATTN,none,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2285705,8619,131873,512,2153832,8107,0.7758171626223505,13038.890938909703,49.167412681191465,13088.058351590895,46.24668924543673,39799.84318037505,39858.84789950069,78275.70026700232,81740.77735065039,39454.291710080885,39515.05363000251,77930.15319350161,81392.82407775064,5.537607123331402,5.5347497380728505,5.680002222236777,5.736048797633783,42084.23009628126,42468.30112650059,78398.64129260204,81816.35520033036,41738.844465265516,42121.46154099901,78052.43241350036,81469.42736855077,5.5382662007331485,5.53172373815508,5.680714679386703,5.737258683354686,2153784.0,0.0,0.0,0.830078125,65.15597410241318,0.5408454881547969,0.0,,0.0,0.5408454881547969,99.21714285714286,39.434285714285714,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_no_offload,0.0,0.0,0.0,
single_gpu,llama3.2-1b,agencybench,16384,16,flash_ordinary_offload,FLASH_ATTN,ordinary,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2285705,8619,131873,512,2153832,8107,2.2429749215552555,37696.90436083423,142.14853565356432,37839.052896487796,133.70439477241513,12304.960357375046,12181.29886349925,23686.133951998272,24771.41841130142,11956.200392588524,11829.333292498632,23335.656542500146,24418.532657151445,5.588135441999874,5.566294484153678,5.602207111108342,6.357765357969338,12871.477516796858,12988.975492004101,23835.990895999203,24772.310731461475,12522.81961510971,12638.142250503734,23484.349832902448,24419.574365231892,5.589781829370383,5.566965134921558,5.602377930174245,6.35795162718707,2153784.0,0.0,0.0,0.830078125,65.15597410241318,0.5408454881547969,8.0,58.282470703125,4.66259765625,5.203443144404797,97.53719008264463,75.8099173553719,63.53125,127,512.2519685039371,4.66259765625,197,24.236040609137056,,,,,,,0,0,,,[],flash_no_offload,189.11127899951896,0.0,-862.0942132950742,
single_gpu,llama3.2-1b,agencybench,16384,16,fork_no_offload,FORK_ATTN,none,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2285705,8619,131873,512,2153832,8107,0.7834157011049996,13166.596949222081,49.64897005752935,13216.24591927961,46.6996403592517,39144.341003889385,39127.83244649472,77358.64702974868,80895.0807900972,38795.410764794295,38776.55891149698,77009.19334250102,80546.21023365216,5.591228021437086,5.573806777748461,5.618562853135426,7.065863465877123,41389.24818570291,41738.42168000192,77750.5271957496,80926.29320081738,41040.21243322677,41386.73585250217,77404.0085225006,80576.78427533225,5.596193636865996,5.574616444406159,5.619230935675054,7.067534855093635,81462.0,2072322.0,96.21772656868099,0.830078125,65.27369040612126,0.5418226254414362,0.0,,0.0,0.5418226254414362,98.40751445086705,40.00289017341041,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_no_offload,0.9794238705631494,-0.18066847335141592,-0.18066847335141592,
single_gpu,llama3.2-1b,agencybench,16384,16,fork_optimized_offload,FORK_ATTN,optimized,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,True,16,8.0,8,False,8,2,136,8,128,2285705,8619,131873,512,2153832,8107,3.8389610654532254,64520.091927292386,243.29415752309816,64763.38608481548,228.8415982178625,6763.643696941152,6561.372717998893,11638.27575799769,12081.148551699152,5579.085724499719,5090.404391496122,10803.71500349429,11729.043888947854,19.00988207357564,20.072002563485135,23.35046409124126,23.84292311347501,6981.076474578117,6580.185541999526,11672.219721196961,12086.518767539092,5744.887229523158,5109.074084000895,10831.116877894965,11734.402113188335,19.842386994220732,20.08208984914254,23.350691564285494,23.852441654429036,81462.0,2072322.0,96.21772656868099,0.830078125,71.51265450264862,0.5936109016333136,8.0,57.135009765625,4.57080078125,5.164411682883314,60.214285714285715,31.414285714285715,9.5615234375,30,326.3666666666667,4.57958984375,267,17.56367041198502,,,,,,,0,0,,,[],fork_ordinary_offload,73.61641086698602,-9.558160504959394,0.628896977509857,85.0257320048023
single_gpu,llama3.2-1b,agencybench,16384,16,fork_ordinary_offload,FORK_ATTN,ordinary,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2285705,8619,131873,512,2153832,8107,2.21117407408819,37162.43850745402,140.13315694533904,37302.57166439936,131.8087369017129,12367.725346375022,12148.784571996657,24077.988361752432,25148.65945395104,12014.09623458066,11795.229140498122,23720.791040252152,24794.270625252102,5.663810899769173,5.611544730137601,5.8060960753440645,7.267077194508543,12936.083469320294,12966.96962650094,24170.44790215041,25161.6050125911,12582.375188882565,12608.406054499937,23813.26578624903,24807.491780852724,5.668233194595532,5.612835611134956,5.811870748405613,7.269794051652074,81462.0,2072322.0,96.21772656868099,0.830078125,65.27369040612126,0.5418226254414362,8.0,58.19091796875,4.6552734375,5.197096062941436,95.09016393442623,74.77049180327869,63.85302734375,128,510.82421875,4.66259765625,197,24.236040609137056,,,,,,,0,0,,,[],flash_ordinary_offload,-1.417797727538356,-0.18066847335141592,0.12197849168747672,-0.5064867191342843
single_gpu,llama3.2-1b,agentboard,16384,16,flash_no_offload,FLASH_ATTN,none,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2296313,8266,132497,512,2163816,7754,0.7908794207763549,13353.725701185396,48.06918597159816,13401.794887156993,45.09175756396953,38416.55959385282,38015.05783999892,76721.48948624817,80193.8991591549,38085.40088427211,37816.071803496015,76375.57343574736,79851.30652100453,5.520459491286684,5.5802763967626055,5.685522619069883,6.298227350744709,40618.457764593586,40626.48847449964,77036.05908824684,80246.10103843494,40288.00180671101,40271.48845150077,76699.83455854963,79901.63366180459,5.525802954778853,5.5802763967626055,5.681405264303542,6.331554759003451,2163752.0,0.0,0.0,0.830078125,65.50912301353738,0.5437769000147146,0.0,,0.0,0.5437769000147146,99.40233236151603,38.965014577259474,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_no_offload,0.0,0.0,0.0,
single_gpu,llama3.2-1b,agentboard,16384,16,flash_ordinary_offload,FLASH_ATTN,ordinary,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2296313,8266,132497,512,2163816,7754,2.296431864605318,38774.458414025234,139.57577788843795,38914.03419191368,130.93038733933557,12047.76445248546,11967.834683000547,23104.593531999853,24532.97740415219,11713.269521669003,11619.29901649637,22753.36082400463,24382.396652497486,5.571660623031641,5.59286114280223,5.6368378928522045,6.065363457217623,12596.304838640719,12754.677765999077,23192.096072799177,24539.192841831973,12262.926321062423,12403.929166997841,22840.26768960466,24413.760469297195,5.570328357777634,5.59286114280223,5.636151587330257,6.1134858343598735,2163752.0,0.0,0.0,0.830078125,65.56798116539142,0.5442654686580343,8.0,58.50830078125,4.6806640625,5.224929531158034,97.72881355932203,75.6864406779661,63.76318359375,127,514.1220472440945,4.6806640625,199,24.08542713567839,,,,,,,0,0,,,[],flash_no_offload,190.36434686226383,-0.08984725965859845,-860.8590455049945,
single_gpu,llama3.2-1b,agentboard,16384,16,fork_no_offload,FORK_ATTN,none,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2296313,8266,132497,512,2163816,7754,0.7845319074376979,13246.550132088105,47.68338784470596,13294.233519932812,44.72985595788169,39318.19842276491,38875.28091099739,77708.48649125037,80953.94555474813,38983.06268922052,38522.28383399779,77354.0626762533,80708.93562109959,5.590813946549767,5.607761253948353,5.6421351031791085,5.833284133318341,41571.453742117395,41548.37600499741,78168.03595085003,81010.5572903483,41237.349033343606,41193.7490609962,77813.40819824947,80740.55713101981,5.5913984195246975,5.611094857100859,5.6453714841428875,5.844476890136047,90611.0,2073141.0,95.81232045077255,0.830078125,65.39140670982931,0.5427997627280753,0.0,,0.0,0.5427997627280753,98.92485549132948,38.947976878612714,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_no_offload,-0.8025892660636018,0.17969451931717648,0.17969451931717648,
single_gpu,llama3.2-1b,agentboard,16384,16,fork_optimized_offload,FORK_ATTN,optimized,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,True,16,8.0,8,False,8,2,136,8,128,2296313,8266,132497,512,2163816,7754,4.054415185657141,68457.39925163165,246.42497003413177,68703.82422166578,231.16128933518726,6410.813000669109,6619.438938003441,11059.906790000241,11740.497694949956,5340.463966073324,5131.7958920008095,10273.79369825212,11349.191332549526,17.860911127215427,18.221637333298865,22.467447444507837,24.213423598432993,6610.03986207038,6635.904117501923,11061.298702001659,11766.040434390527,5494.636894523296,5216.526473002887,10275.257452249934,11352.63838111001,18.630505664556257,18.230106960323784,22.46827680324454,24.396980294300853,90611.0,2073141.0,95.81232045077255,0.830078125,71.63037080635668,0.5945880389199529,8.0,57.391357421875,4.59130859375,5.185896632669953,58.39393939393939,29.727272727272727,9.08251953125,28,332.1607142857143,4.5986328125,266,17.703007518796994,,,,,,,0,0,,,[],fork_ordinary_offload,77.88066299778744,-9.14798206278027,0.7563311944914654,85.96140348229044
single_gpu,llama3.2-1b,agentboard,16384,16,fork_ordinary_offload,FORK_ATTN,ordinary,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2296313,8266,132497,512,2163816,7754,2.2792894502015497,38485.01467103435,138.53387202475005,38623.54854305909,129.9530176239913,12055.943696087952,11891.025410499424,23178.94199249713,24585.07506924725,11718.58404495582,11539.074232998246,22825.7510479998,24232.974453895804,5.623549716806267,5.6065659285643115,5.652542190531792,6.992719099971951,12603.504650562116,12675.33834999631,23246.99044609588,24616.5963400474,12267.128150226426,12323.125864499161,22893.975574400247,24264.62968477594,5.624733812325664,5.606677285709699,5.66044045082226,7.114391051713728,90611.0,2073141.0,95.81232045077255,0.830078125,65.62683931724544,0.5447540373013537,8.0,58.50830078125,4.6806640625,5.225418099801354,95.4453781512605,73.9327731092437,64.69677734375,127,521.6496062992126,4.6806640625,199,24.08542713567839,,,,,,,0,0,,,[],flash_ordinary_offload,-0.7464804276575054,-0.08976660682223932,-0.00935072215627613,-1.4641579942873333
single_gpu,llama3.2-1b,appworld,16384,16,flash_no_offload,FLASH_ATTN,none,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2281027,8073,131675,429,2149352,7644,0.8225018014403582,13795.211887015412,48.823948845794206,13844.035835861207,46.22943948683896,36711.45057761013,36205.633519497496,73602.09409575145,77089.82390559759,36392.98919269855,35862.61016900244,73269.19300999907,76748.81803154858,5.427058261688152,5.424050658759716,5.622755432543474,6.1861999008027535,38812.33670897643,38725.46488450098,74059.65914335211,77102.21726751784,38491.709301210845,38384.74587699966,73720.99676679829,76761.24349450838,5.430593454571952,5.425537460333934,5.753103045260236,6.187264478582028,2149288.0,0.0,0.0,0.830078125,65.21483225426722,0.5413340567981166,0.0,,0.0,0.5413340567981166,99.15151515151516,38.38787878787879,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_no_offload,0.0,0.0,0.0,
single_gpu,llama3.2-1b,appworld,16384,16,flash_ordinary_offload,FLASH_ATTN,ordinary,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2281027,8032,131675,429,2149352,7603,2.3519894635073375,39448.17257335111,138.9057306683157,39587.07830401943,131.48658743416388,11770.081482102742,11659.13932750118,22540.537462498833,23902.546771048947,11448.02148006591,11313.812190004683,22324.406328249097,23551.02992254797,5.521120385249418,5.560262944426439,5.591625071478091,5.609115544471674,12307.080950601347,12430.87153149827,22672.64270649939,23933.875474808883,11983.06058626531,12087.537417497515,22385.03057185044,23582.449324708068,5.522096656886694,5.560533309483343,5.592097617530574,5.609124562880237,2149288.0,0.0,0.0,0.830078125,64.92054149499707,0.5388912135815186,8.0,58.209228515625,4.65673828125,5.195629494831518,96.73913043478261,75.10434782608695,62.85546875,129,498.94573643410854,4.65673828125,197,24.205583756345177,,,,,,,0,0,,,[],flash_no_offload,184.5032693013755,0.45126353790614565,-859.7824909747291,
single_gpu,llama3.2-1b,appworld,16384,16,fork_no_offload,FORK_ATTN,none,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2281027,8073,131675,429,2149352,7644,0.8009245574016165,13433.31279703042,47.54311729340625,13480.855914323825,45.01667144689674,38462.02978119131,38454.17277050365,75911.34369574684,79214.84423169859,38140.88564632354,38110.72091600363,75560.87519524954,79128.97018169679,5.4796144506196995,5.463928539635768,5.600735495959054,6.486313511044189,40674.9724547501,40999.332960000174,76393.59230975062,79222.0175451383,40351.803810164085,40654.0064159999,76046.88185164923,79146.28158633641,5.480075416533909,5.464178523753718,5.60147350867434,6.5825629688218275,87550.0,2061738.0,95.92655800432516,0.830078125,64.80282519128899,0.5379140762948793,0.0,,0.0,0.5379140762948793,98.89675516224189,39.551622418879056,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_no_offload,-2.62336738970734,0.6317689530686162,0.6317689530686162,
single_gpu,llama3.2-1b,appworld,16384,16,fork_optimized_offload,FORK_ATTN,optimized,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,True,16,8.0,8,False,8,2,136,8,128,2281027,8032,131675,429,2149352,7603,3.7210598545332303,62410.57350592919,219.76141729125666,62630.33492322045,208.02366230894228,7173.1139887942845,6995.183473500219,12581.95372999944,13232.902993350217,6094.974178625361,5556.49161600013,11749.548738252997,12539.096135603177,18.44735848975475,20.277760317387422,22.83846858330117,23.106637772988982,7420.430907546972,7024.121655504132,12583.290309201766,13233.45830046972,6293.5594415627065,5589.4270290009445,11750.942549852698,12541.164678323694,19.248803600964575,20.39980914288742,22.83942941503483,23.10702611330762,87550.0,2061738.0,95.92655800432516,0.830078125,70.9240729841083,0.5887252152001178,8.0,51.64794921875,4.1318359375,4.7205611527001174,60.80555555555556,31.15277777777778,8.33740234375,33,258.7121212121212,4.1318359375,249,16.991967871485944,,,,,,,0,0,,,[],fork_ordinary_offload,58.52533373253947,-9.148550724637685,9.15215753309304,86.65807157368339
single_gpu,llama3.2-1b,appworld,16384,16,fork_ordinary_offload,FORK_ATTN,ordinary,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2281027,8032,131675,429,2149352,7603,2.3472966540548796,39369.46356550618,138.62857886300583,39508.092144369184,131.22423868220037,11794.9179320222,11541.943871998228,22597.632662749675,23650.13531465338,11466.714881875145,11187.628353000036,22435.930318246392,23298.58273130376,5.624547540858411,5.602486563547577,5.72263017853575,7.158609809538041,12335.365817054822,12335.626784999477,22599.86800954939,23682.096033133203,12004.988410687645,11981.507586497173,22502.11708344941,23330.70158586372,5.628962069289268,5.603395627004497,5.757889232469126,7.163348552395104,87550.0,2061738.0,95.92655800432516,0.830078125,64.97939964685109,0.5393797822248382,8.0,58.209228515625,4.65673828125,5.196118063474838,96.03478260869565,73.61739130434782,62.490234375,127,503.8582677165354,4.65673828125,197,24.205583756345177,,,,,,,0,0,,,[],flash_ordinary_offload,-0.19952510524685532,-0.09066183136899124,-0.009403454264893689,0.5810701634454043
single_gpu,llama3.2-1b,swebench,16384,16,flash_no_offload,FLASH_ATTN,none,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2262466,8679,130506,512,2131960,8167,0.7858310588513315,13072.91214996424,50.14873352772578,13123.060883491966,47.19031071793253,38965.481251080906,38928.45951850177,77289.29410450291,80714.449018901,38614.76437962489,38576.74533200043,77043.47281374794,80365.99033080056,5.583098872057161,5.581593603156286,5.609753876977642,6.115593447588806,41200.69849815633,41531.098963998375,77450.08063650239,80780.55492018153,40850.002463570265,41179.3687069985,77147.769054948,80432.63748376063,5.5837784033709035,5.581979642830982,5.611834162696069,6.165786372030633,2133321.0,0.0,0.0,0.830078125,64.44967628016481,0.5349826644349618,0.0,,0.0,0.5349826644349618,99.67536231884058,40.301449275362316,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_no_offload,0.0,0.0,0.0,
single_gpu,llama3.2-1b,swebench,16384,16,flash_ordinary_offload,FLASH_ATTN,ordinary,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2262466,8679,130506,512,2131960,8167,2.244763874539919,37343.39664834435,143.25224755244085,37486.6488958968,134.80137178946705,12256.685823720278,12039.70665649831,23961.601362752845,24904.821509997055,11911.62171555858,11693.600784499722,23615.382428253724,24648.908118748295,5.493107057255734,5.495108261894774,5.5084376826204196,5.5287418721808725,12825.069397155914,12824.111214998993,23964.53001355112,24924.070599596525,12480.03523767943,12477.796791998117,23618.73192305102,24679.32408954839,5.4936253682497815,5.4960313968804835,5.508923930201924,5.529096009317621,2133321.0,0.0,0.0,0.830078125,64.6262507357269,0.5364483703649205,8.0,57.70263671875,4.6162109375,5.152659307864921,96.20833333333333,74.49166666666666,62.4169921875,127,503.26771653543307,4.6220703125,194,24.396907216494846,,,,,,,0,0,,,[],flash_no_offload,185.654766282863,-0.27397260273971874,-863.1450980392158,
single_gpu,llama3.2-1b,swebench,16384,16,fork_no_offload,FORK_ATTN,none,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2262466,8679,130506,512,2131960,8167,0.783872983339721,13040.33803768151,50.02377663533411,13090.361814316844,47.07272540393751,39181.78997096295,39020.03710850113,77334.89653975084,81821.4712095014,38829.28148540443,38667.53492099815,76980.75515775417,81467.43502325044,5.611661581393616,5.556745801547391,5.6849763491805385,6.562574737385848,41431.41177897627,41608.62238199843,77745.67152814963,81925.46343110189,41078.66164881256,41256.23283299865,77395.00729015272,81570.58496125057,5.61651525971948,5.559953476178981,5.685363904749032,6.665289471354868,60243.0,2073078.0,97.17609304928794,0.830078125,64.44967628016481,0.5349826644349618,0.0,,0.0,0.5349826644349618,98.76300578034682,39.74277456647399,0.0,0,0.0,0.0,0,0.0,,,,,,,0,0,,,[],flash_no_offload,-0.24917257845123364,0.0,0.0,
single_gpu,llama3.2-1b,swebench,16384,16,fork_optimized_offload,FORK_ATTN,optimized,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,True,16,8.0,8,False,8,2,136,8,128,2262466,8679,130506,512,2131960,8167,3.8042082343264716,63285.96902267408,242.77002401264298,63528.73904668672,228.44829889517862,6903.906217926413,6425.228988002345,11948.582832246757,13012.33818035071,5718.732464536836,4944.88743850161,10988.056017748022,12521.17688899962,18.880295388493327,19.91248798407873,23.546314892854074,23.555275844398516,7130.774244320208,6437.682520499948,11949.251947848097,13061.199378670648,5894.137173750096,4953.815445500368,10989.468246149772,12575.234417000178,19.701424288269187,20.523566531737167,23.546560283371253,23.55547402598036,60180.0,2073141.0,97.1790461913608,0.830078125,69.98234255444379,0.5809081169070042,8.0,56.793212890625,4.54345703125,5.124365148157004,60.76056338028169,31.859154929577464,9.46142578125,33,293.59090909090907,4.54345703125,265,17.556603773584907,,,,,,,0,0,,,[],fork_ordinary_offload,73.39678314754403,-8.48540145985404,0.6150326208303455,85.14603296282101
single_gpu,llama3.2-1b,swebench,16384,16,fork_ordinary_offload,FORK_ATTN,ordinary,1,1,c95508e1162429401be3f49f0d3b336930a2c5f5,False,287304ad68cea55c45c0a817ee48fa51b658399b,False,1700,False,False,0,8.0,8,False,8,2,136,8,128,2262466,8679,130506,512,2131960,8167,2.1939324163179283,36497.77572218499,140.008378244289,36637.78410042928,131.74886797109207,12498.300743022382,12271.124299000803,24413.053785250668,25492.667914047706,12142.457783162065,11918.163842001377,24055.074900246836,25135.994024497995,5.6647217494044995,5.66570846029439,5.754272281751222,6.630664977770756,13077.83300378935,13092.052135500126,24511.212078450626,25504.562717008157,12721.804692172156,12737.7239990019,24155.215038246388,25147.820849298223,5.668690140736053,5.668918888933684,5.758366827776338,6.715126646343542,60243.0,2073078.0,97.17609304928794,0.830078125,64.50853443201882,0.5354712330782813,8.0,57.757568359375,4.62060546875,5.156076701828281,95.8780487804878,74.60975609756098,63.6962890625,128,509.5703125,4.6220703125,193,24.523316062176164,,,,,,,0,0,,,[],flash_ordinary_offload,-2.2644456639079,0.1821493624772472,-0.06632291714191423,-2.0495971211765625
